,snp
136572,1023731867
136573,1023713880
136574,1023691676
136575,1023686389
136576,1023670980
136577,1023665005
136578,1023649590
136579,1023639040
136580,1023629616
136581,1023615602
136582,1023568498
136583,1023543096
136584,1023541010
136585,1023516083
136586,1023488540
136587,1023478078
136588,1023473715
136589,1023467757
136590,1023466020
136591,1023422657
136592,1023388182
136593,1023385653
136594,1023380998
136595,1023379807
136596,1023356807
136597,1023349508
136598,1023305219
136599,1023295998
136600,1023257674
136601,1023256266
136602,1023238910
136603,1023211696
136604,1023205409
136605,1023202626
136606,1023187737
136607,1023160996
136608,1023151776
136609,1023093526
136610,1023089802
136611,1023071892
136612,1023069999
136613,1023046914
136614,1023035383
136615,1023029391
136616,1023005466
136617,1022989752
136618,1022980854
136619,1022979111
136620,1022937517
136621,1022900168
136622,1022891803
136623,1022882573
136624,1022812272
136625,1022803823
136626,1022803446
136627,1022801818
136628,1022761951
136629,1022744918
136630,1022727406
136631,1022720657
136632,1022703516
136633,1022634308
136634,1022632031
136635,1022626780
136636,1022624874
136637,1022614281
136638,1022610062
136639,1022588730
136640,1022559801
136641,1022514472
136642,1022480266
136643,1022390523
136644,1022384375
136645,1022343845
136646,1022297253
136647,1022294732
136648,1022292397
136649,1022267279
136650,1022250484
136651,1022225460
136652,1022218505
136653,1022201970
136654,1022192030
136655,1022189498
136656,1022157583
136657,1022149937
136658,1022146959
136659,1022101821
136660,1022082834
136661,1022082436
136662,1022067647
136663,1022057500
136664,1022043956
136665,1022028873
136666,1021972558
136667,1021970190
136668,1021965622
136669,1021964637
136670,1021963973
136671,1021943954
136672,1021932095
136673,1021854631
136674,1021825132
136675,1021812503
136676,1021797764
136677,1021791678
136678,1021765600
136679,1021758173
136680,1021751432
136681,1021726474
136682,1021720483
136683,1021700301
136684,1021684378
136685,1021669635
136686,1021643495
136687,1021638842
136688,1021630843
136689,1021619831
136690,1021611972
136691,1021606590
136692,1021604732
136693,1021604438
136694,1021601133
136695,1021600648
136696,1021599780
136697,1021571016
136698,1021563977
136699,1021496231
136700,1021495284
136701,1021482581
136702,1021481369
136703,1021438332
136704,1021437195
136705,1021431759
136706,1021353614
136707,1021343418
136708,1021336737
136709,1021298455
136710,1021298295
136711,1021294790
136712,1021271195
136713,1021257764
136714,1021228780
136715,1021193228
136716,1021141090
136717,1021122201
136718,1021080099
136719,1021079896
136720,1021048889
136721,1021028318
136722,1020987222
136723,1020980269
136724,1020968538
136725,1020966638
136726,1020961977
136727,1020931139
136728,1020892225
136729,1020850156
136730,1020847386
136731,1020833961
136732,1020825325
136733,1020821664
136734,1020818098
136735,1020810839
136736,1020770936
136737,1020748974
136738,1020730420
136739,1020708029
136740,1020699040
136741,1020680857
136742,1020679157
136743,1020666500
136744,1020665230
136745,1020660621
136746,1020643911
136747,1020603693
136748,1020600565
136749,1020582064
136750,1020581983
136751,1020563023
136752,1020539825
136753,1020538081
136754,1020519570
136755,1020506667
136756,1020496171
136757,1020484624
136758,1020483586
136759,1020478724
136760,1020438660
136761,1020393150
136762,1020390322
136763,1020381017
136764,1020376792
136765,1020364205
136766,1020343082
136767,1020332710
136768,1020304339
136769,1020302404
136770,1020292122
136771,1020262691
136772,1020254230
136773,1020205029
136774,1020140936
136775,1020134073
136776,1020124034
136777,1020120097
136778,1020116896
136779,1020077626
136780,1020073703
136781,1020072947
136782,1020058604
136783,1020043446
136784,1019995335
136785,1019963927
136786,1019951713
136787,1019905263
136788,1019891341
136789,1019886344
136790,1019873931
136791,1019872135
136792,1019853467
136793,1019848244
136794,1019845931
136795,1019834327
136796,1019833210
136797,1019832129
136798,1019822374
136799,1019817752
136800,1019817209
136801,1019774505
136802,1019770033
136803,1019695471
136804,1019676530
136805,1019676290
136806,1019671816
136807,1019658010
136808,1019604134
136809,1019601683
136810,1019598508
136811,1019595113
136812,1019581185
136813,1019558922
136814,1019558185
136815,1019535593
136816,1019520026
136817,1019488159
136818,1019468720
136819,1019445073
136820,1019443900
136821,1019442102
136822,1019434564
136823,1019425117
136824,1019401723
136825,1019365367
136826,1019364504
136827,1019355359
136828,1019303186
136829,1019299448
136830,1019293398
136831,1019248754
136832,1019245864
136833,1019238278
136834,1019219220
136835,1019185306
136836,1019086648
136837,1019080680
136838,1019063295
136839,1019036424
136840,1019032895
136841,1018996847
136842,1018960061
136843,1018936668
136844,1018933909
136845,1018861215
136846,1018856284
136847,1018848855
136848,1018848569
136849,1018828499
136850,1018826542
136851,1018825854
136852,1018699091
136853,1018698584
136854,1018645812
136855,1018609671
136856,1018606510
136857,1018597460
136858,1018589569
136859,1018578469
136860,1018575798
136861,1018566440
136862,1018561875
136863,1018558631
136864,1018549214
136865,1018529236
136866,1018464747
136867,1018436768
136868,1018420213
136869,1018418175
136870,1018410589
136871,1018376060
136872,1018359567
136873,1018356665
136874,1018279919
136875,1018218277
136876,1018216212
136877,1018212914
136878,1018212571
136879,1018206658
136880,1018178298
136881,1018132300
136882,1018120316
136883,1018077792
136884,1018077168
136885,1018072951
136886,1018057308
136887,1017971788
136888,1017970587
136889,1017952322
136890,1017950146
136891,1017948705
136892,1017915292
136893,1017909753
136894,1017877674
136895,1017837692
136896,1017833715
136897,1017818777
136898,1017817409
136899,1017731581
136900,1017719434
136901,1017709981
136902,1017691791
136903,1017643081
136904,1017602377
136905,1017574279
136906,1017559323
136907,1017538511
136908,1017536391
136909,1017535632
136910,1017503617
136911,1017473564
136912,1017447159
136913,1017360213
136914,1017338076
136915,1017321718
136916,1017310378
136917,1017309379
136918,1017292256
136919,1017266355
136920,1017228846
136921,1017212808
136922,1017208303
136923,1017180923
136924,1017173542
136925,1017153870
136926,1017121517
136927,1017093798
136928,1017068118
136929,1017054692
136930,1017031605
136931,1016992104
136932,1016960251
136933,1016953461
136934,1016952838
136935,1016926632
136936,1016917603
136937,1016887601
136938,1016878140
136939,1016841828
136940,1016834063
136941,1016817364
136942,1016796607
136943,1016794573
136944,1016793982
136945,1016718215
136946,1016711194
136947,1016685085
136948,1016638521
136949,1016634276
136950,1016617083
136951,1016582475
136952,1016532837
136953,1016492818
136954,1016467277
136955,1016405066
136956,1016368480
136957,1016352653
136958,1016352533
136959,1016351166
136960,1016343660
136961,1016327652
136962,1016317590
136963,1016315045
136964,1016298343
136965,1016292878
136966,1016283918
136967,1016236197
136968,1016214463
136969,1016206986
136970,1016176548
136971,1016164711
136972,1016153862
136973,1016152644
136974,1016121397
136975,1016117426
136976,1016088115
136977,1016063044
136978,1016052642
136979,1016048896
136980,1015974257
136981,1015942911
136982,1015942071
136983,1015916580
136984,1015886763
136985,1015872662
136986,1015863039
136987,1015842552
136988,1015818766
136989,1015810329
136990,1015796824
136991,1015796661
136992,1015791788
136993,1015786293
136994,1015740275
136995,1015709036
136996,1015685323
136997,1015652417
136998,1015643997
136999,1015641450
137000,1015640893
137001,1015628919
137002,1015623706
137003,1015590070
137004,1015575793
137005,1015573956
137006,1015553726
137007,1015544585
137008,1015522055
137009,1015492643
137010,1015481691
137011,1015467998
137012,1015459823
137013,1015448872
137014,1015437477
137015,1015419574
137016,1015413772
137017,1015399322
137018,1015398120
137019,1015378737
137020,1015366445
137021,1015347659
137022,1015319049
137023,1015298164
137024,1015240202
137025,1015222829
137026,1015219542
137027,1015202870
137028,1015202273
137029,1015200907
137030,1015186026
137031,1015161171
137032,1015152882
137033,1015139399
137034,1015085016
137035,1015063981
137036,1015062809
137037,1015052994
137038,1015047159
137039,1015040919
137040,1015007318
137041,1014995443
137042,1014948209
137043,1014940256
137044,1014937533
137045,1014922328
137046,1014916987
137047,1014909004
137048,1014904317
137049,1014893729
137050,1014890769
137051,1014876781
137052,1014853789
137053,1014846197
137054,1014823388
137055,1014815642
137056,1014802464
137057,1014802167
137058,1014794326
137059,1014792660
137060,1014776930
137061,1014760552
137062,1014703577
137063,1014639642
137064,1014629429
137065,1014621555
137066,1014589241
137067,1014571751
137068,1014551413
137069,1014530424
137070,1014505789
137071,1014497095
137072,1014451098
137073,1014428991
137074,1014423203
137075,1014394255
137076,1014388188
137077,1014385540
137078,1014329088
137079,1014315370
137080,1014272733
137081,1014263045
137082,1014256880
137083,1014251119
137084,1014221728
137085,1014208377
137086,1014185385
137087,1014183165
137088,1014161177
137089,1014157070
137090,1014149639
137091,1014145197
137092,1014136188
137093,1014134777
137094,1014120758
137095,1014095000
137096,1014079358
137097,1014065530
137098,1014021836
137099,1014012720
137100,1013980385
137101,1013964303
137102,1013946748
137103,1013923409
137104,1013920211
137105,1013918946
137106,1013899433
137107,1013886096
137108,1013854438
137109,1013834664
137110,1013808733
137111,1013799942
137112,1013798788
137113,1013796557
137114,1013794594
137115,1013791270
137116,1013791182
137117,1013791072
137118,1013752595
137119,1013749363
137120,1013735404
137121,1013658768
137122,1013642842
137123,1013634275
137124,1013633816
137125,1013625956
137126,1013619340
137127,1013618204
137128,1013601028
137129,1013591607
137130,1013571035
137131,1013535523
137132,1013534938
137133,1013534533
137134,1013520777
137135,1013444555
137136,1013435700
137137,1013424525
137138,1013422950
137139,1013403636
137140,1013386458
137141,1013378319
137142,1013351492
137143,1013329091
137144,1013321417
137145,1013275326
137146,1013202485
137147,1013178704
137148,1013157266
137149,1013151877
137150,1013142748
137151,1013138978
137152,1013132804
137153,1013121992
137154,1013081941
137155,1013062756
137156,1013053296
137157,1013024242
137158,1013015453
137159,1012973283
137160,1012968277
137161,1012967943
137162,1012958082
137163,1012954105
137164,1012953190
137165,1012904159
137166,1012874898
137167,1012829512
137168,1012820175
137169,1012816952
137170,1012802859
137171,1012801880
137172,1012765442
137173,1012745940
137174,1012737361
137175,1012726698
137176,1012723857
137177,1012714064
137178,1012699194
137179,1012683600
137180,1012678953
137181,1012646631
137182,1012612738
137183,1012610440
137184,1012607322
137185,1012585226
137186,1012579757
137187,1012557839
137188,1012541523
137189,1012502953
137190,1012500816
137191,1012499775
137192,1012495995
137193,1012436338
137194,1012428490
137195,1012412090
137196,1012390774
137197,1012340609
137198,1012339961
137199,1012290229
137200,1012280126
137201,1012268769
137202,1012259224
137203,1012258013
137204,1012199885
137205,1012147849
137206,1012145112
137207,1012116951
137208,1012098610
137209,1012098202
137210,1012060051
137211,1012056007
137212,1012034713
137213,1012014859
137214,1012012989
137215,1012010880
137216,1011961839
137217,1011951770
137218,1011935956
137219,1011887774
137220,1011877347
137221,1011837867
137222,1011799366
137223,1011791798
137224,1011780045
137225,1011751652
137226,1011739057
137227,1011736596
137228,1011725486
137229,1011724409
137230,1011724132
137231,1011722677
137232,1011663546
137233,1011638774
137234,1011610961
137235,1011606939
137236,1011601788
137237,1011597223
137238,1011583355
137239,1011523148
137240,1011491831
137241,1011474791
137242,1011469339
137243,1011387131
137244,1011377778
137245,1011367815
137246,1011364035
137247,1011310827
137248,1011300159
137249,1011291841
137250,1011283294
137251,1011236472
137252,1011231582
137253,1011219638
137254,1011215686
137255,1011206199
137256,1011186809
137257,1011081981
137258,1011080483
137259,1011038279
137260,1011028746
137261,1011010867
137262,1010959601
137263,1010952653
137264,1010941827
137265,1010894578
137266,1010878524
137267,1010874955
137268,1010803091
137269,1010792122
137270,1010788809
137271,1010778088
137272,1010777901
137273,1010775518
137274,1010768817
137275,1010711061
137276,1010703302
137277,1010658584
137278,1010654756
137279,1010645321
137280,1010631453
137281,1010624674
137282,1010614885
137283,1010612863
137284,1010585037
137285,1010570359
137286,1010551564
137287,1010545361
137288,1010533018
137289,1010503243
137290,1010497552
137291,1010480877
137292,1010465922
137293,1010436299
137294,1010425694
137295,1010420656
137296,1010414966
137297,1010409962
137298,1010392324
137299,1010389387
137300,1010355511
137301,1010352715
137302,1010342013
137303,1010307680
137304,1010283716
137305,1010256604
137306,1010247165
137307,1010242699
137308,1010208529
137309,1010138958
137310,1010135504
137311,1010123373
137312,1010106972
137313,1010066220
137314,1010053955
137315,1010036801
137316,1010005920
137317,1009999057
137318,1009996605
137319,1009970800
137320,1009960446
137321,1009958472
137322,1009950353
